sentiment;detailSentiment;subjectivity;detailSubjectivity;numWords;numSentences;numNouns
neutral;neutral;objective;veryobjective;15;4;4
neutral;neutral;objective;veryobjective;22;6;6
neutral;neutral;objective;veryobjective;15;4;4
neutral;neutral;objective;veryobjective;15;4;4
neutral;neutral;objective;veryobjective;19;6;6
neutral;neutral;objective;veryobjective;16;4;4
neutral;neutral;objective;veryobjective;10;3;3
neutral;neutral;objective;veryobjective;39;12;12
neutral;neutral;objective;veryobjective;14;4;4
neutral;neutral;objective;veryobjective;17;3;3
neutral;neutral;objective;veryobjective;39;11;11
neutral;neutral;objective;veryobjective;17;2;2
neutral;neutral;objective;veryobjective;7;3;3
neutral;neutral;neutral;neutral;25;7;7
neutral;neutral;objective;veryobjective;39;9;9
neutral;neutral;objective;veryobjective;9;3;3
neutral;neutral;objective;veryobjective;17;3;3
neutral;neutral;objective;veryobjective;15;5;5
neutral;neutral;objective;veryobjective;21;7;7
neutral;neutral;objective;veryobjective;16;3;3
neutral;neutral;objective;veryobjective;18;7;7
neutral;neutral;objective;veryobjective;15;4;4
neutral;neutral;neutral;neutral;29;6;6
neutral;neutral;neutral;neutral;31;6;6
positive;positive;neutral;neutral;43;3;3
neutral;neutral;objective;objective;20;4;4
neutral;neutral;objective;veryobjective;15;4;4
neutral;neutral;objective;veryobjective;17;4;4
positive;positive;subjective;subjective;17;4;4
neutral;neutral;objective;veryobjective;23;5;5
neutral;neutral;neutral;neutral;62;13;13
neutral;neutral;objective;veryobjective;10;3;3
negative;negative;objective;objective;17;4;4
negative;negative;subjective;subjective;40;4;4
positive;positive;objective;objective;17;4;4
neutral;neutral;objective;veryobjective;15;4;4
neutral;neutral;objective;veryobjective;10;3;3
neutral;neutral;neutral;neutral;22;5;5
neutral;neutral;objective;veryobjective;10;3;3
neutral;neutral;objective;veryobjective;36;7;7
neutral;neutral;objective;veryobjective;22;4;4
neutral;neutral;objective;veryobjective;14;2;2
neutral;neutral;objective;veryobjective;14;2;2
neutral;neutral;objective;veryobjective;14;2;2
positive;positive;subjective;verysubjective;14;1;1
neutral;neutral;objective;veryobjective;24;5;5
positive;positive;neutral;neutral;35;7;7
neutral;neutral;objective;veryobjective;15;2;2
neutral;neutral;objective;veryobjective;28;4;4
neutral;neutral;objective;veryobjective;17;3;3
neutral;neutral;objective;veryobjective;12;3;3
neutral;neutral;neutral;neutral;43;6;6
neutral;neutral;neutral;neutral;43;6;6
positive;positive;neutral;neutral;21;3;3
neutral;neutral;objective;objective;45;10;10
positive;positive;neutral;neutral;22;6;6
negative;negative;subjective;subjective;42;8;8
neutral;neutral;objective;veryobjective;11;4;4
neutral;neutral;neutral;neutral;60;13;13
neutral;neutral;objective;veryobjective;21;4;4
neutral;neutral;objective;veryobjective;22;4;4
neutral;neutral;objective;veryobjective;14;3;3
positive;positive;objective;objective;37;5;5
positive;positive;subjective;subjective;13;3;3
neutral;neutral;objective;veryobjective;17;4;4
neutral;neutral;objective;veryobjective;9;3;3
neutral;neutral;objective;veryobjective;20;6;6
neutral;neutral;neutral;neutral;17;5;5
neutral;neutral;objective;veryobjective;9;3;3
positive;positive;neutral;neutral;22;6;6
neutral;neutral;neutral;neutral;24;3;3
neutral;neutral;objective;veryobjective;20;5;5
neutral;neutral;objective;veryobjective;20;5;5
neutral;neutral;objective;veryobjective;15;4;4
positive;verypositive;subjective;verysubjective;11;4;4
neutral;neutral;objective;veryobjective;13;3;3
positive;positive;subjective;subjective;20;4;4
neutral;neutral;objective;veryobjective;13;3;3
neutral;neutral;objective;veryobjective;16;2;2
neutral;neutral;objective;veryobjective;9;4;4
positive;positive;subjective;subjective;24;6;6
neutral;neutral;objective;veryobjective;28;6;6
neutral;neutral;objective;veryobjective;13;3;3
neutral;neutral;objective;veryobjective;15;4;4
positive;verypositive;subjective;verysubjective;35;2;2
neutral;neutral;objective;veryobjective;14;3;3
neutral;neutral;objective;veryobjective;15;3;3
neutral;neutral;objective;veryobjective;16;4;4
neutral;neutral;objective;veryobjective;18;5;5
neutral;neutral;objective;veryobjective;21;5;5
neutral;neutral;objective;veryobjective;16;4;4
neutral;neutral;objective;veryobjective;16;4;4
neutral;neutral;objective;veryobjective;16;4;4
neutral;neutral;objective;veryobjective;16;4;4
neutral;neutral;objective;veryobjective;12;3;3
neutral;neutral;objective;veryobjective;13;5;5
neutral;neutral;objective;veryobjective;15;4;4
neutral;neutral;objective;veryobjective;15;4;4
neutral;neutral;objective;veryobjective;15;4;4
neutral;neutral;objective;veryobjective;15;4;4
neutral;neutral;objective;veryobjective;15;4;4
neutral;neutral;objective;veryobjective;14;4;4
neutral;neutral;objective;veryobjective;14;4;4
neutral;neutral;objective;veryobjective;14;4;4
neutral;neutral;objective;veryobjective;16;3;3
neutral;neutral;objective;veryobjective;7;2;2
neutral;neutral;objective;veryobjective;15;3;3
positive;verypositive;subjective;verysubjective;30;5;5
neutral;neutral;objective;veryobjective;13;3;3
neutral;neutral;objective;veryobjective;19;5;5
neutral;neutral;objective;veryobjective;19;5;5
neutral;neutral;objective;veryobjective;19;5;5
neutral;neutral;objective;veryobjective;9;3;3
neutral;neutral;objective;veryobjective;8;3;3
neutral;neutral;objective;veryobjective;21;5;5
neutral;neutral;neutral;neutral;50;5;5
neutral;neutral;objective;veryobjective;10;3;3
neutral;neutral;objective;veryobjective;21;5;5
neutral;neutral;objective;objective;23;6;6
neutral;neutral;objective;veryobjective;13;4;4
neutral;neutral;objective;veryobjective;13;3;3
neutral;neutral;objective;veryobjective;6;3;3
positive;positive;objective;objective;11;3;3
neutral;neutral;objective;veryobjective;15;2;2
neutral;neutral;objective;veryobjective;17;4;4
neutral;neutral;objective;veryobjective;46;13;13
neutral;neutral;objective;objective;18;4;4
neutral;neutral;objective;veryobjective;17;4;4
negative;negative;objective;objective;17;4;4
positive;positive;neutral;neutral;34;12;12
neutral;neutral;objective;veryobjective;6;3;3
neutral;neutral;objective;veryobjective;14;4;4
neutral;neutral;objective;veryobjective;17;2;2
neutral;neutral;objective;veryobjective;25;6;6
positive;positive;neutral;neutral;36;12;12
neutral;neutral;objective;veryobjective;17;3;3
neutral;neutral;objective;veryobjective;17;3;3
neutral;neutral;objective;veryobjective;18;4;4
neutral;neutral;objective;veryobjective;17;4;4
neutral;neutral;objective;veryobjective;9;3;3
neutral;neutral;objective;veryobjective;24;7;7
neutral;neutral;objective;veryobjective;9;4;4
neutral;neutral;objective;veryobjective;5;2;2
neutral;neutral;objective;veryobjective;16;4;4
neutral;neutral;objective;veryobjective;8;3;3
neutral;neutral;objective;objective;36;8;8
neutral;neutral;objective;veryobjective;9;3;3
positive;verypositive;subjective;subjective;36;3;3
neutral;neutral;objective;veryobjective;14;5;5
neutral;neutral;objective;objective;37;4;4
neutral;neutral;objective;veryobjective;7;2;2
neutral;neutral;objective;veryobjective;13;3;3
positive;verypositive;subjective;verysubjective;10;3;3
positive;positive;subjective;subjective;26;3;3
positive;positive;subjective;subjective;20;4;4
neutral;neutral;objective;veryobjective;18;2;2
neutral;neutral;objective;veryobjective;16;4;4
neutral;neutral;objective;objective;22;3;3
neutral;neutral;objective;veryobjective;46;2;2
neutral;neutral;subjective;subjective;36;6;6
neutral;neutral;subjective;subjective;6;1;1
neutral;neutral;objective;objective;12;3;3
neutral;neutral;neutral;neutral;14;4;4
neutral;neutral;objective;veryobjective;14;4;4
neutral;neutral;objective;objective;12;3;3
neutral;neutral;objective;objective;12;3;3
neutral;neutral;objective;veryobjective;14;3;3
neutral;neutral;neutral;neutral;35;9;9
neutral;neutral;objective;veryobjective;26;7;7
neutral;neutral;objective;veryobjective;19;5;5
neutral;neutral;objective;veryobjective;14;4;4
neutral;neutral;objective;veryobjective;37;4;4
neutral;neutral;objective;veryobjective;23;5;5
neutral;neutral;objective;veryobjective;17;4;4
positive;positive;objective;objective;17;5;5
neutral;neutral;objective;veryobjective;41;5;5
neutral;neutral;objective;objective;33;3;3
neutral;neutral;subjective;verysubjective;18;4;4
neutral;neutral;objective;veryobjective;15;3;3
neutral;neutral;objective;veryobjective;17;4;4
neutral;neutral;objective;veryobjective;19;5;5
neutral;neutral;objective;veryobjective;23;5;5
neutral;neutral;objective;objective;25;4;4
neutral;neutral;objective;veryobjective;15;3;3
neutral;neutral;objective;veryobjective;14;3;3
neutral;neutral;objective;veryobjective;17;5;5
neutral;neutral;objective;veryobjective;14;3;3
positive;positive;neutral;neutral;12;4;4
neutral;neutral;objective;veryobjective;17;4;4
neutral;neutral;objective;veryobjective;15;3;3
neutral;neutral;objective;veryobjective;18;5;5
neutral;neutral;objective;objective;17;1;1
positive;positive;objective;objective;18;7;7
neutral;neutral;objective;veryobjective;18;4;4
neutral;neutral;objective;veryobjective;24;6;6
neutral;neutral;objective;veryobjective;20;6;6
positive;positive;neutral;neutral;22;4;4
positive;positive;subjective;verysubjective;17;4;4
neutral;neutral;objective;veryobjective;11;4;4
neutral;neutral;neutral;neutral;25;6;6
positive;positive;subjective;subjective;36;5;5
neutral;neutral;objective;veryobjective;16;3;3
neutral;neutral;objective;veryobjective;15;5;5
neutral;neutral;objective;veryobjective;10;3;3
neutral;neutral;objective;veryobjective;21;5;5
neutral;neutral;objective;veryobjective;21;5;5
neutral;neutral;objective;veryobjective;9;3;3
neutral;neutral;objective;veryobjective;9;3;3
positive;positive;neutral;neutral;35;6;6
neutral;neutral;objective;veryobjective;8;3;3
neutral;neutral;objective;objective;37;4;4
positive;verypositive;subjective;subjective;36;3;3
neutral;neutral;objective;objective;20;4;4
neutral;neutral;objective;veryobjective;18;5;5
neutral;neutral;objective;veryobjective;9;4;4
neutral;neutral;objective;veryobjective;22;5;5
negative;negative;objective;objective;17;4;4
positive;positive;neutral;neutral;8;1;1
neutral;neutral;neutral;neutral;21;4;4
neutral;neutral;objective;veryobjective;14;3;3
neutral;neutral;objective;veryobjective;36;2;2
neutral;neutral;objective;veryobjective;17;4;4
neutral;neutral;objective;veryobjective;20;7;7
neutral;neutral;objective;veryobjective;15;3;3
neutral;neutral;objective;objective;41;7;7
positive;positive;subjective;verysubjective;16;4;4
neutral;neutral;objective;veryobjective;11;2;2
neutral;neutral;objective;veryobjective;18;3;3
neutral;neutral;objective;objective;23;4;4
positive;verypositive;subjective;subjective;23;2;2
positive;positive;neutral;neutral;22;6;6
neutral;neutral;objective;veryobjective;15;4;4
neutral;neutral;subjective;subjective;23;3;3
neutral;neutral;objective;veryobjective;28;2;2
neutral;neutral;objective;veryobjective;18;3;3
neutral;neutral;neutral;neutral;28;7;7
neutral;neutral;objective;veryobjective;27;5;5
neutral;neutral;objective;veryobjective;5;2;2
positive;positive;subjective;verysubjective;15;4;4
neutral;neutral;objective;veryobjective;25;5;5
negative;negative;subjective;subjective;23;6;6
neutral;neutral;subjective;verysubjective;17;4;4
neutral;neutral;neutral;neutral;37;2;2
neutral;neutral;objective;objective;18;7;7
neutral;neutral;objective;veryobjective;11;3;3
neutral;neutral;objective;veryobjective;28;9;9
neutral;neutral;objective;objective;25;5;5
neutral;neutral;objective;veryobjective;28;4;4
neutral;neutral;objective;veryobjective;7;3;3
neutral;neutral;neutral;neutral;24;5;5
positive;positive;subjective;verysubjective;48;8;8
neutral;neutral;objective;veryobjective;45;7;7
neutral;neutral;objective;veryobjective;20;6;6
neutral;neutral;objective;veryobjective;3;1;1
positive;positive;neutral;neutral;17;4;4
neutral;neutral;objective;veryobjective;21;5;5
neutral;neutral;objective;veryobjective;33;2;2
positive;positive;neutral;neutral;50;6;6
neutral;neutral;objective;veryobjective;13;3;3
positive;positive;subjective;subjective;23;1;1
neutral;neutral;objective;veryobjective;16;3;3
neutral;neutral;objective;objective;37;5;5
neutral;neutral;objective;veryobjective;20;5;5
neutral;neutral;objective;veryobjective;15;2;2
neutral;neutral;objective;veryobjective;18;4;4
neutral;neutral;objective;veryobjective;14;3;3
neutral;neutral;objective;veryobjective;16;5;5
neutral;neutral;objective;objective;17;4;4
neutral;neutral;objective;veryobjective;16;4;4
neutral;neutral;objective;veryobjective;12;4;4
neutral;neutral;objective;objective;17;4;4
neutral;neutral;objective;veryobjective;16;4;4
neutral;neutral;objective;objective;17;4;4
neutral;neutral;objective;veryobjective;16;4;4
positive;positive;objective;objective;31;8;8
neutral;neutral;objective;veryobjective;19;2;2
neutral;neutral;objective;veryobjective;13;4;4
neutral;neutral;objective;veryobjective;16;3;3
neutral;neutral;objective;veryobjective;12;5;5
neutral;neutral;objective;veryobjective;17;3;3
neutral;neutral;objective;veryobjective;17;3;3
neutral;neutral;objective;veryobjective;33;2;2
neutral;neutral;objective;veryobjective;17;3;3
neutral;neutral;objective;veryobjective;9;3;3
neutral;neutral;objective;veryobjective;15;3;3
neutral;neutral;objective;veryobjective;24;9;9
neutral;neutral;objective;veryobjective;14;3;3
neutral;neutral;objective;veryobjective;9;4;4
neutral;neutral;objective;veryobjective;35;2;2
neutral;neutral;objective;veryobjective;35;2;2
neutral;neutral;neutral;neutral;24;4;4
positive;positive;subjective;subjective;22;5;5
neutral;neutral;subjective;verysubjective;20;2;2
neutral;neutral;objective;veryobjective;12;4;4
neutral;neutral;objective;veryobjective;8;1;1
neutral;neutral;objective;veryobjective;15;4;4
positive;positive;subjective;subjective;37;3;3
neutral;neutral;objective;veryobjective;16;6;6
neutral;neutral;neutral;neutral;17;5;5
neutral;neutral;objective;veryobjective;17;4;4
neutral;neutral;objective;veryobjective;8;3;3
neutral;neutral;objective;veryobjective;18;5;5
neutral;neutral;objective;veryobjective;18;5;5
positive;positive;objective;objective;11;3;3
neutral;neutral;objective;objective;14;4;4
neutral;neutral;subjective;verysubjective;21;2;2
neutral;neutral;objective;veryobjective;31;7;7
neutral;neutral;objective;objective;20;4;4
negative;negative;objective;objective;17;4;4
neutral;neutral;neutral;neutral;34;7;7
neutral;neutral;objective;veryobjective;9;3;3
positive;positive;neutral;neutral;25;6;6
neutral;neutral;objective;veryobjective;10;3;3
neutral;neutral;objective;veryobjective;44;6;6
neutral;neutral;objective;veryobjective;9;4;4
neutral;neutral;objective;veryobjective;9;3;3
neutral;neutral;objective;veryobjective;15;4;4
neutral;neutral;objective;veryobjective;37;2;2
neutral;neutral;objective;objective;20;3;3
neutral;neutral;objective;veryobjective;14;4;4
neutral;neutral;objective;veryobjective;21;6;6
neutral;neutral;objective;veryobjective;7;3;3
negative;negative;neutral;neutral;31;5;5
neutral;neutral;objective;veryobjective;16;6;6
positive;positive;objective;objective;2;1;1
neutral;neutral;objective;veryobjective;20;6;6
positive;positive;objective;veryobjective;11;1;1
neutral;neutral;neutral;neutral;14;3;3
neutral;neutral;objective;veryobjective;10;3;3
neutral;neutral;objective;veryobjective;14;3;3
neutral;neutral;objective;veryobjective;13;5;5
neutral;neutral;objective;veryobjective;15;4;4
positive;positive;neutral;neutral;15;4;4
neutral;neutral;neutral;neutral;8;2;2
neutral;neutral;neutral;neutral;53;12;12
positive;positive;neutral;neutral;25;6;6
neutral;neutral;objective;veryobjective;23;6;6
neutral;neutral;objective;veryobjective;20;4;4
positive;positive;subjective;subjective;29;4;4
neutral;neutral;objective;veryobjective;22;5;5
neutral;neutral;objective;veryobjective;6;3;3
neutral;neutral;objective;veryobjective;35;2;2
neutral;neutral;objective;veryobjective;19;5;5
neutral;neutral;objective;veryobjective;19;5;5
neutral;neutral;objective;veryobjective;19;5;5
neutral;neutral;objective;veryobjective;19;5;5
neutral;neutral;objective;veryobjective;19;5;5
neutral;neutral;objective;veryobjective;33;2;2
neutral;neutral;neutral;neutral;26;3;3
neutral;neutral;objective;veryobjective;16;3;3
neutral;neutral;objective;veryobjective;12;5;5
neutral;neutral;objective;veryobjective;12;4;4
neutral;neutral;objective;veryobjective;12;0;0
neutral;neutral;objective;veryobjective;10;3;3
neutral;neutral;objective;veryobjective;43;7;7
